model,harness,benchmark,task_id,sample,correct,mean_entropy,n_tokens
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_validation_Public_Health_17,0,1,0.14193245945312702,1015.0
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_validation_Public_Health_2,0,1,0.09447792460935586,1151.0
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_validation_Public_Health_20,0,1,0.0875105996356774,1378.0
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_validation_Public_Health_21,0,1,0.22542392681543066,3727.0
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_validation_Public_Health_23,0,1,0.12142344528316218,951.0
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_validation_Public_Health_24,0,0,0.02576689096751552,18885.0
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_validation_Public_Health_25,0,1,0.10417633565193876,1026.0
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_validation_Public_Health_27,0,1,0.23990917229323466,1868.0
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_validation_Public_Health_28,0,1,0.18093778025159923,9181.0
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_validation_Public_Health_29,0,1,0.06582840232302492,1912.0
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_validation_Public_Health_30,0,1,0.08643301854143355,1690.0
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_validation_Public_Health_5,0,1,0.06891710573581246,1188.0
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_validation_Public_Health_7,0,0,0.2829454280878321,8180.0
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_validation_Public_Health_8,0,1,0.12952670825517015,9506.0
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_validation_Public_Health_9,0,0,0.04420535124153424,19003.0
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_validation_Sociology_1,0,1,0.38022169656430943,1450.0
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_validation_Sociology_10,0,0,0.44083957418403685,1863.0
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_validation_Sociology_11,0,1,0.3316174340739968,1048.0
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_validation_Sociology_12,0,1,0.4024344984740575,8058.0
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_validation_Sociology_15,0,0,0.3070065879765166,1330.0
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_validation_Sociology_17,0,1,0.2924843519477518,2730.0
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_validation_Sociology_20,0,0,0.3480876038837044,1107.0
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_validation_Sociology_21,0,0,0.21382789567952418,1033.0
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_validation_Sociology_22,0,1,0.31106801887436264,1189.0
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_validation_Sociology_25,0,0,0.2564839975839972,997.0
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_validation_Sociology_28,0,1,0.40326724611770154,2158.0
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_validation_Sociology_29,0,1,0.3757390476732905,4340.0
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_validation_Sociology_30,0,0,0.3942967503909457,1783.0
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_validation_Sociology_4,0,1,0.29521666228340937,985.0
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_validation_Sociology_5,0,0,0.3374483163237152,1339.0
Gemma-4-31B-IT,directllm,MMMU-Pro vision,mmmu_pro_validation_Sociology_8,0,1,0.2849470628241683,705.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Accounting_129,0,1,0.165332444812869,1540.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Accounting_13,0,1,0.1894537159329622,687.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Accounting_131,0,1,0.21013719288964552,1832.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Accounting_138,0,1,0.23559369923248444,2844.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Accounting_170,0,1,0.13851698943125135,1305.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Accounting_201,0,1,0.14254207028065582,5057.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Accounting_208,0,1,0.1144070390209335,52.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Accounting_227,0,1,0.21330075674045482,3537.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Accounting_241,0,1,0.11081449840233835,3177.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Accounting_248,0,,0.0,
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Accounting_252,0,1,0.2153024882216333,3914.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Accounting_256,0,1,0.12083807061483663,1963.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Accounting_279,0,1,0.18633084074629575,1387.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Accounting_292,0,1,0.13760439671023703,5911.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Accounting_30,0,1,0.12057989485592435,4550.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Accounting_307,0,1,0.15912725510999542,1755.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Accounting_312,0,1,0.14924637865578097,4023.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Accounting_315,0,1,0.17580528012305133,4990.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Accounting_328,0,1,0.2040106229811849,4865.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Accounting_34,0,,0.0,
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Accounting_345,0,1,0.09789181674847398,2497.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Accounting_360,0,1,0.17309383186824348,4277.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Accounting_361,0,0,0.17539932849181614,11371.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Accounting_365,0,1,0.18569212681316105,4620.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Accounting_38,0,1,0.1916318663597264,7503.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Accounting_380,0,1,0.201191412885735,5460.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Accounting_42,0,1,0.20377587695556823,1863.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Accounting_50,0,1,0.1579036004173057,15.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Accounting_55,0,0,0.07838514230328385,1201.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Accounting_63,0,1,0.07313064436124317,1087.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Accounting_80,0,1,0.15138668419336668,2693.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Agriculture_102,0,1,0.3043697890131389,2750.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Agriculture_105,0,1,0.23914175637803306,287.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Agriculture_117,0,1,0.29740493256373335,2004.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Agriculture_123,0,1,0.22612401214293376,41.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Agriculture_139,0,1,0.20264262357794205,309.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Agriculture_145,0,1,0.3719578192717184,238.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Agriculture_146,0,1,0.317506653539537,3577.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Agriculture_15,0,0,0.25478396563449474,1425.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Agriculture_157,0,1,0.22659812893477957,278.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Agriculture_165,0,,0.0,
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Agriculture_169,0,0,0.28790354351221237,41.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Agriculture_174,0,0,0.24332203176007258,2462.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Agriculture_183,0,0,0.2282914766242502,2573.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Agriculture_187,0,0,0.24092339393574103,1181.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Agriculture_19,0,0,0.23201126415527534,6731.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Agriculture_190,0,0,0.27329703135359357,3933.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Agriculture_192,0,0,0.28124786140391006,4393.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Agriculture_195,0,1,0.18996120379224438,880.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Agriculture_207,0,1,0.19320839345367863,10790.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Agriculture_210,0,0,0.23869982103757875,4871.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Agriculture_217,0,1,0.1819517544344723,4223.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Agriculture_234,0,0,0.35546114249098243,1821.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Agriculture_248,0,0,0.2588618593918741,7617.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Agriculture_262,0,0,0.14379821224455927,780.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Agriculture_269,0,1,0.25511176909085803,3535.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Agriculture_270,0,0,0.22334911061527155,6212.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Agriculture_271,0,1,0.21769200740069156,2898.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Agriculture_282,0,0,0.2589239747820828,2829.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Agriculture_37,0,0,0.21916962149515304,2704.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Agriculture_39,0,1,0.22417918382507793,4880.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Agriculture_4,0,0,0.18922771432535448,180.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Agriculture_42,0,,0.0,
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Agriculture_46,0,0,0.2550524055187759,6983.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Agriculture_55,0,0,0.20938135452188025,8369.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Agriculture_69,0,1,0.07536247422014077,4695.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Agriculture_8,0,1,0.1522902056857907,6503.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Agriculture_92,0,0,0.1844764759890977,13047.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Agriculture_93,0,1,0.2891896249258244,3311.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_111,0,1,0.20311360701712947,1023.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_113,0,1,0.10150175317178178,234.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_146,0,1,0.09587193486486786,14415.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_191,0,1,0.1712738584926262,883.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_206,0,1,0.17351437378448656,1022.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_207,0,0,0.13045608022007696,1799.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_214,0,,0.21645645901705793,154.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_242,0,0,0.15189885257377253,1605.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_250,0,1,0.14136722402871868,4079.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_266,0,,0.1549136138034024,2972.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_278,0,1,0.25034758107742316,3501.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_307,0,1,0.16104852190009394,4277.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_312,0,,0.0,
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_320,0,1,0.19501590254546794,183.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_336,0,1,0.1300649526665845,3223.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_359,0,,0.14473479031223976,3787.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_361,0,1,0.1686229074866363,11224.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_391,0,,0.2050409816307146,8872.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_392,0,1,0.1265685514880661,549.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_395,0,,0.0,
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_403,0,1,0.16054172309026962,8253.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_41,0,1,0.08974019065958339,20377.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_413,0,1,0.16933742566685034,6945.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_416,0,0,0.21669526294249747,3922.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_442,0,,0.17481287929921435,721.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_443,0,1,0.16622598066128874,3812.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_457,0,1,0.1033301779598949,973.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_47,0,1,0.17552322230411,6843.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_473,0,,0.14953540861377101,3351.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_492,0,0,0.14348818759572715,837.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_493,0,1,0.14277221484362387,533.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_503,0,0,0.13243312325713333,3876.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_512,0,1,0.33579497083349896,560.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_518,0,,0.12363068296726944,5205.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_533,0,1,0.20022413924440943,16652.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_77,0,1,0.13362963459564303,1594.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Architecture_and_Engineering_86,0,1,0.08228990209573112,1502.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Art_107,0,0,0.30481607129667604,184.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Art_111,0,1,0.20119705912864697,2293.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Art_113,0,0,0.19604934857675174,204.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Art_117,0,1,0.254321656349763,10549.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Art_12,0,0,0.12432104530713174,3945.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Art_121,0,1,0.2977873256751512,1288.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Art_124,0,1,0.2140524689165496,5888.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Art_130,0,0,0.27650653809756004,1912.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Art_139,0,1,0.23604953822014388,4734.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Art_147,0,1,0.23713789742818886,813.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Art_159,0,0,0.22644753414179294,3868.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Art_176,0,1,0.236073994050639,4424.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Art_184,0,1,0.2595414332849754,819.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Art_195,0,1,0.23569438557658692,561.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Art_208,0,,0.0,
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Art_21,0,0,0.25339906961029013,5030.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Art_224,0,1,0.23143004219746524,1226.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Art_227,0,1,0.2205757411411956,1433.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Art_231,0,1,0.2396423130223134,112.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Art_24,0,,0.0,
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Art_25,0,1,0.18619339598825704,1312.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Art_41,0,1,0.21464595762352748,2122.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Art_63,0,1,0.2994968483689285,878.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Art_67,0,1,0.2040307216566191,10367.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Art_81,0,1,0.26935497208110637,2623.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Art_84,0,0,0.2818210225101089,311.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Art_87,0,1,0.16435763794158398,826.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Art_93,0,0,0.234192440653628,1903.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Art_94,0,1,0.25879633819944314,1365.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Art_Theory_11,0,0,0.25886169506933837,990.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Art_Theory_117,0,1,0.23854622757374175,2685.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Art_Theory_131,0,0,0.2799166943739897,5162.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Art_Theory_152,0,0,0.24259228196153237,2179.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Art_Theory_156,0,1,0.25416137095605484,4900.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Art_Theory_162,0,1,0.16487551440925907,1507.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Art_Theory_168,0,1,0.3631743457971534,869.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Art_Theory_171,0,1,0.11480154000989744,1968.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Art_Theory_19,0,0,0.26190748628870647,6535.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Art_Theory_199,0,0,0.2410901762717176,4060.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Art_Theory_208,0,1,0.19205618910296623,572.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Art_Theory_24,0,1,0.2357542290500369,4861.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Art_Theory_246,0,0,0.12726322686179162,967.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Art_Theory_249,0,1,0.20553287227183042,1757.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Art_Theory_25,0,1,0.28918218712803373,2095.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Art_Theory_256,0,1,0.2866641923641379,2360.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Art_Theory_259,0,0,0.20875591647698918,256.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Art_Theory_26,0,1,0.19705593983652556,3590.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Art_Theory_266,0,1,0.2497373412158704,5841.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Art_Theory_273,0,1,0.33145999014280125,6377.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Art_Theory_276,0,1,0.2327305035217904,3251.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Art_Theory_289,0,1,0.2586317555126004,3965.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Art_Theory_375,0,0,0.25292725710085734,3007.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Art_Theory_39,0,0,0.31215480836889525,704.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Art_Theory_419,0,1,0.2404575192032071,2688.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Art_Theory_420,0,0,0.22875418205293785,10848.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Art_Theory_425,0,1,0.2720362668240037,4478.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Art_Theory_45,0,1,0.21313936540012457,1965.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Art_Theory_52,0,1,0.2796268150678676,1360.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Art_Theory_53,0,0,0.09103570066249035,241.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Basic_Medical_Science_100,0,1,0.2892510574518359,176.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Basic_Medical_Science_106,0,1,0.17810350748790224,3651.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Basic_Medical_Science_107,0,,0.0,
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Basic_Medical_Science_148,0,1,0.20753970172841782,1434.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Basic_Medical_Science_158,0,1,0.18316633164312182,1361.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Basic_Medical_Science_177,0,0,0.32342771342138904,4656.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Basic_Medical_Science_179,0,0,0.1436351902074184,2005.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Basic_Medical_Science_181,0,0,0.15446774680270453,70.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Basic_Medical_Science_209,0,0,0.1814314317341587,4739.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Basic_Medical_Science_216,0,1,0.165061876744042,2407.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Basic_Medical_Science_218,0,1,0.1970813395266173,1815.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Basic_Medical_Science_219,0,1,0.17477364077174098,3668.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Basic_Medical_Science_221,0,1,0.2468446494239211,1790.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Basic_Medical_Science_222,0,1,0.16875684323306092,379.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Basic_Medical_Science_230,0,1,0.1681914500618686,4747.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Basic_Medical_Science_233,0,,0.0,
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Basic_Medical_Science_24,0,0,0.2176392430209404,844.0
Gemma-4-31B-IT,openclaw,MMMU-Pro vision,mmmu_pro_test_Basic_Medical_Science_247,0,1,0.13610069266147382,4561.0
